id,PID_00121,PID_00174,PID_00018,PID_00138,PID_00068,PID_00008,PID_00002,PID_00152,PID_00019,PID_00071,PID_00133,PID_00163,PID_00044,PID_00111,PID_00123,PID_00108,PID_00168,PID_00059,PID_00129,PID_00050,PID_00051,PID_00149,PID_00026,PID_00042,PID_00066,PID_00012,PID_00153,PID_00144,PID_00172,PID_00017,PID_00162,PID_00032,PID_00095,PID_00104,PID_00097,PID_00173,PID_00021,PID_00041,PID_00124,PID_00078,PID_00022,PID_00131,PID_00103,PID_00118,PID_00014,PID_00100,PID_00132,PID_00029,PID_00037,PID_00043,PID_00063,PID_00052,PID_00070,PID_00158,PID_00134,PID_00074,PID_00089,PID_00128,PID_00143,PID_00082,PID_00171,PID_00115,PID_00106,PID_00114,PID_00048,PID_00102,PID_00112,PID_00035,PID_00056,PID_00036,PID_00077,PID_00064,PID_00126,PID_00034,PID_00142,PID_00136,PID_00159,PID_00105,PID_00125,PID_00013,PID_00033,PID_00073,PID_00085,PID_00069,PID_00130,PID_00139,PID_00122,PID_00127,PID_00170,PID_00146,PID_00072,PID_00096,PID_00079,PID_00062,PID_00091,PID_00169,PID_00099,PID_00027,PID_00120,PID_00030,PID_00161,PID_00005,PID_00093,PID_00076,PID_00058,PID_00016,PID_00003,PID_00054,PID_00160,PID_00155,PID_00006,PID_00154,PID_00024,PID_00067,PID_00141,PID_00156,PID_00001,PID_00094,PID_00040,PID_00101,PID_00157,PID_00028,PID_00025,PID_00053,PID_00011,PID_00046,PID_00086,PID_00145,PID_00140,PID_00165,PID_00167,PID_00084,PID_00137,PID_00004,PID_00117,PID_00164,PID_00031,PID_00015,PID_00087,PID_00065,PID_00113,PID_00116,PID_00090,PID_00110,PID_00151,PID_00039,PID_00148,PID_00045,PID_00057,PID_00081,PID_00038,PID_00083,PID_00109,PID_00147,PID_00060,PID_00088,PID_00080,PID_00098,PID_00150,PID_00055,PID_00119,PID_00009,PID_00007,PID_00075,PID_00047,PID_00061,PID_00135,PID_00020,PID_00049,PID_00092,PID_00166,PID_00023,PID_00107,PID_00010
NP_612453,0.502471634,0.226879615,-1.389112074,-0.246643273,-1.5,-1.5,-1.391404205,-1.212208793,-1.056225343,-1.5,-1.5,-1.5,0.599922058,-1.5,-0.264724309,-1.031258367,0.687245629,0.753686344,-0.037378718,0.467743053,-0.059311023,-0.422625655,-0.282175557,-0.644285767,1.47619608,1.5,-0.299696186,0.038960289,-0.838628809,-0.840365912,-1.5,0.771472157,-1.070772288,-0.404402878,1.5,-1.5,-0.147279942,-0.67390018,-0.68139414,0.660083146,-0.891477521,-1.345288464,0.340373921,1.053659649,1.5,0.578933825,1.150333305,-0.171947805,-0.941642466,-0.970218653,0.309879931,-0.352638928,1.5,1.5,0.98131325,-0.748105341,-1.062170409,-0.148980193,0.170744859,0.419171658,-0.325063448,0.407910632,-1.310594335,-1.5,-1.5,1.323726676,0.693516774,1.010774774,-0.366921278,-0.462213666,-0.957315024,0.719442581,-0.490173675,0.144982041,0.188098857,0.123332954,0.449640512,1.485609814,1.013686192,0.438543707,-0.882980419,1.140441046,0.983242468,-0.627037528,0.211194464,0.595560396,1.5,-0.990824342,-0.443847023,-1.347443579,-0.152490507,-0.366193549,0.748104707,-0.470298861,-0.233199605,1.5,0.091936976,0.947159093,-0.131347108,0.936311689,-0.80477533,1.04047842,1.5,-0.42517242,-0.689319123,-0.254671588,1.38493596,0.339638112,0.271257293,1.227843556,-0.38454227,1.224718962,-0.203241088,0.634266822,0.545764563,0.558274525,-1.437800067,-0.879420291,-0.806158646,-0.801048491,-0.248402579,-0.99893346,0.293824972,-0.251112512,0.193263632,-1.05142174,-1.196261767,0.635221657,0.284230342,0.678762929,-0.508405432,1.5,-0.349029035,-0.62791961,0.032065039,0.233869314,-0.485286824,-1.069260741,0.001551388,0.583017262,1.5,-0.02522166,0.009184919,1.040968928,1.496080303,0.615807213,0.563868998,-0.108291503,0.09488884,-0.359363153,0.615114277,-0.11980801,0.583558972,-0.606176112,0.726306493,0.814893158,0.005315995,-0.098985684,0.724817468,0.920747821,0.677840559,-0.718144895,-0.26460701,1.5,0.263564632,0.624086897,0.062815742,-0.138260663,0.094644025,0.212433914,0.273422276,0.183607903,0.154803106,-0.078110339
NP_005553,-1.310445293,0.107140431,-0.88799286,-0.168844401,-0.018676004,-0.203310316,-0.738882228,0.43492169,-1.138525536,-1.30216234,-1.171269103,-1.115102768,-0.924428466,-0.721316508,0.74736277,-1.5,1.5,0.56394847,-0.673952972,1.5,1.5,-1.355162533,-1.5,0.159006612,-0.533550035,0.849844943,-0.931487604,1.5,-0.339856097,1.035588722,1.466415876,0.700281556,-0.881093433,-0.195067221,-0.846963516,0.937584166,0.84400706,-1.252908246,-0.904686895,-0.555185054,0.410302803,-1.5,1.5,-0.66410547,-0.664461606,-1.106237027,-1.371154443,-0.330301785,-0.105761082,-1.015554383,-0.518887307,0.093939712,0.442775406,-0.328003054,0.184888631,1.271077127,0.370460678,0.02471235,-0.377086279,-0.108325563,0.324235904,0.37708714,0.798193423,0.348153188,-0.184489174,0.906028395,-0.506890083,-0.480733574,-0.472399983,1.010348486,1.5,-0.191900646,-0.132113357,0.246904939,0.060350433,-1.371394657,-1.275253095,-0.140451788,-1.086998222,-0.74453738,-0.430439013,1.471537935,-1.483514117,-0.784468643,1.068026625,-0.501897239,0.153560397,-0.445291253,-0.773650622,0.44947149,1.48311913,1.5,-0.97515523,-0.43826913,1.5,0.649267058,1.056182668,0.187789748,1.108553014,-0.149464194,-0.441589738,-0.088437897,0.927769022,-0.645955914,1.5,0.165668007,0.874886993,-1.5,0.239529111,1.5,0.693804597,1.5,-1.002406581,-1.293586965,-0.695544566,-0.547900115,-0.781398122,0.572216765,-0.795803087,-1.146553469,-0.712358062,-0.165386579,-1.048463854,0.012345549,-1.312434803,1.329263231,-0.222728112,0.025697443,0.624873619,1.5,-0.571004683,1.5,-0.385393018,0.122813559,1.14702802,0.174735867,0.144221457,1.259183863,0.493199341,1.192204259,1.27564076,-0.536397083,-0.270395186,0.222918168,-0.03971538,0.093970515,0.992558094,-0.002597999,0.760327219,-1.464945841,-0.006388571,-0.190033375,-0.09106525,1.060080875,1.5,-0.393369667,-1.5,-1.219191224,-1.331521362,0.054252811,0.750871796,-1.33264461,-0.526724568,0.916611138,-0.083637459,-0.822913552,0.451957335,0.193679095,-1.063737194,-1.224144552,0.74081456,-0.778412848,0.076336412,0.528580377
NP_001017402,-1.043508717,0.151065187,-0.078356119,-0.155288625,0.17574624,-0.717694759,-1.5,0.855172953,-0.777530336,-1.215589751,-1.5,-0.511872411,-0.642727575,-1.5,0.970970094,-1.391512534,1.5,0.452534448,-0.692243891,1.5,1.5,-1.012334593,-1.5,0.418978537,-0.318879966,1.175543309,-0.710509807,1.5,-0.42010798,1.192966357,1.015001042,0.936150617,-0.777803022,-0.055079759,-1.003758557,1.373652618,1.173947405,-0.951697014,-0.171455601,-0.042343093,0.538286388,-1.345732909,1.5,-1.179540187,-0.936370384,-1.5,-1.293959074,-0.860517507,-1.5,-0.474074808,-0.695986376,0.784729576,0.407580594,-0.394616528,-0.005367075,1.419282819,0.591704208,0.151402691,-0.367672642,0.059020466,1.070906793,0.184517815,-0.008336457,0.358110206,-1.025724107,0.817501004,-0.568841666,-0.663527018,-0.596177536,1.065465747,1.5,-0.354925917,0.374363358,0.482911351,0.516374113,-1.5,-0.825238963,0.02977185,-0.887974445,-1.008828825,-0.344554082,1.5,-1.1539138,-0.485990883,1.3434157,-0.810053633,0.614006887,-0.519261507,0.17030279,-0.276811603,1.5,1.5,-0.622663016,0.432116985,0.65261993,-0.025282469,1.140945281,0.197351073,1.5,-0.149818112,-0.360272791,-0.387177398,1.18044406,-1.481161695,1.331511117,-0.003547909,0.773388992,-1.5,0.378133149,1.5,0.653452194,1.5,-1.093083396,-0.688677072,-0.233479732,-0.417495689,-1.008981983,0.658695496,-1.078085222,-1.5,0.507761184,-0.870647989,-0.657790399,-0.159733993,-1.429614134,1.089490299,0.136964441,-1.450166869,-0.425453468,0.609534014,-0.598858592,1.5,-0.538271101,-0.219166321,1.075501686,-0.050150861,0.42338207,1.462014934,0.504543148,0.342806757,1.294649538,-0.651959478,-0.251974457,0.46239298,0.150186025,0.214148781,1.184663491,0.020250373,0.376317869,-0.740129899,-0.441565752,-1.262804981,-0.014055827,0.908746347,1.5,-0.488375999,-0.72561448,-0.795237103,-0.548274524,0.03846517,0.582354184,-0.350301755,-0.525888039,1.007136793,0.292061433,-0.475748266,0.782827588,0.418294928,-0.986187645,-0.736126759,0.801750523,-0.741828792,0.067314724,0.480829829
NP_001121190,-1.089040185,0.100883803,-0.691763475,-0.283068284,-0.575686066,-0.543666876,-0.750506307,0.177322319,-1.5,-1.200406585,-0.796218158,-0.863302666,-0.055764281,-0.921983909,1.5,-1.5,1.5,-0.016242848,-0.750580951,1.5,1.5,-1.479904301,-1.5,0.283705157,-0.78053963,1.283421579,-1.000257732,1.5,-0.219606878,0.723703846,0.864804585,1.5,-0.98168635,0.282271403,-0.528761779,1.378398212,0.951117403,-0.97609257,-1.037771006,-0.232441145,-0.189346767,-1.078971863,1.493469536,-1.193559904,-0.296444985,-0.928517297,-1.5,-0.784764062,-1.063336014,-0.837608636,-1.330175282,1.265827695,0.81127651,-0.10291323,-0.060760483,0.933228019,-0.294797219,-0.03515114,-0.326083529,-0.514622186,-0.334930828,0.010717809,0.620946276,-0.038473603,-0.516142883,1.252492981,-0.343225618,-1.032499637,0.209077693,1.070731313,0.491937325,-0.170101945,0.004594656,1.5,1.5,-1.465881395,-0.68503068,0.470817697,-1.210067683,-0.987490488,-1.055392996,1.183474818,-0.935860091,-0.222303544,1.436338879,-0.628319898,-0.107407066,-0.702266561,-0.08536143,-1.02569092,1.5,0.966735607,-1.075875432,-0.693028377,1.128771752,0.628674761,1.245433253,0.179807317,1.5,-0.141397278,0.159165876,-0.113899123,0.864362219,-0.944749941,1.5,0.555527508,0.941890362,1.348908347,-0.127842663,0.259661661,0.62855887,1.5,-0.646803116,-0.175293267,-0.105178411,-0.31527772,-0.718196367,0.077797444,-0.495768783,-1.035422762,-0.702084065,-0.085731811,-0.988445854,0.831911712,-0.936646658,1.007983665,-0.758478639,-1.5,-0.778206739,0.197974574,-0.843667168,1.5,0.071576495,-0.328964057,1.253531764,0.285278335,0.278115536,1.5,-0.074422433,0.981117455,1.008013838,-0.178903269,-0.825802077,-0.165307413,-0.160519054,0.630567005,1.383538619,0.77297154,0.867159818,-0.767776758,-0.494005387,-0.31630384,-0.666963006,0.183379078,1.5,-0.376937039,-1.394798119,-0.702516597,-0.091278425,-0.486069966,-0.621014365,-1.033074587,-1.5,0.744185135,0.099671031,-0.589985584,0.562218909,0.961015408,-0.221415375,-0.764788206,0.083523505,-0.337282962,-0.507748772,0.652522908
NP_001005731,-0.0304138,0.009755405,-1.205782407,0.317334746,-0.32045755,0.27514275,0.188279054,-1.044536995,-1.5,-1.5,-1.5,-1.288562385,-0.484806469,-0.793731777,1.5,1.24077244,1.423795456,0.134108994,0.707781547,1.5,1.373618073,-0.649975727,-1.5,1.5,1.5,1.5,-0.646818968,1.5,0.542216083,-0.444813157,-0.894804683,1.170259854,-0.504463747,0.729770039,-0.376510898,-0.350059227,0.11499097,-1.5,-1.5,-0.507344498,0.192683787,-1.5,-1.404988836,-0.80446037,-1.5,0.661803253,0.121789487,-0.412802266,-0.41448183,0.572028858,-1.442398076,-0.31399647,0.621631942,0.577314822,0.689801126,1.207278734,-0.822449053,-0.57757026,0.493256132,-0.526934581,-0.292887341,-0.931312664,0.042750022,0.905575605,-0.879650557,1.002972313,-0.170669295,0.859372131,0.794323626,1.5,0.528454453,-0.110547877,-0.191359988,1.271998526,-0.622773203,-0.244317585,-1.5,-0.494380387,0.030714933,0.095100138,-0.0731082,-0.69212641,0.210889432,-1.5,0.063015492,-0.844495248,1.248160732,-0.450192821,0.861323126,0.545909432,0.178186538,1.142749771,-0.586783321,0.890066863,0.010781088,0.091871942,1.5,1.5,1.465431573,0.238920215,-0.34075084,0.761116696,1.5,-1.214996834,1.5,0.031143142,-0.243770534,-0.750256053,-0.41628411,0.070843974,0.71712058,1.378561721,-0.140483119,0.378635459,0.722044969,0.337776548,-1.093099991,-0.677575851,0.441272333,-1.027412005,0.360364917,0.51703526,-1.267784685,0.12537289,-0.854054597,0.132697274,-0.966460338,0.832503289,-0.855090118,1.5,1.341309798,0.718795899,0.298801386,1.5,0.545149443,-0.587429577,-0.16516407,0.118341664,0.062185662,0.538137099,0.626058109,-0.896232514,-0.66056131,-0.267583976,0.999596678,0.592322455,0.382691265,0.336712105,0.241596558,-1.051507075,0.173766783,-1.5,-0.866513588,0.155749425,-0.598478277,-1.141307822,-0.762914902,-0.526215164,-1.5,-0.188355707,0.205742377,-0.849663208,-0.195814265,1.009309881,0.501411599,-0.745932228,0.07814775,-0.035222742,-1.193874486,0.784206758,0.431149998,-1.029343138,0.03346436,-0.014886027
NP_258411,-0.730231888,-0.59476107,-0.34343296,-0.6448703,-0.569217746,0.107322459,-0.263847733,-1.205863622,-1.5,-1.5,-0.244580513,-0.312258886,1.5,-0.212983256,0.532669348,0.015544914,0.453400512,0.526039022,-0.43560494,0.659627127,-1.5,0.475920418,-1.5,1.088627636,1.269122952,0.465462741,-0.295039462,0.453590835,0.157309578,-1.061401988,0.339185829,1.5,-0.776086191,0.378187346,0.49104308,1.376883464,1.5,-1.5,-1.022999879,0.664400339,-0.753629548,-1.444317553,-0.625397754,-0.7459398,-1.5,-0.933171236,-1.5,-0.089388833,-0.014393681,-0.653233457,-1.046113348,-0.966900756,0.083708788,-0.650659069,-0.601771356,0.235321474,-0.436115433,0.27268259,-1.134186833,-1.086707142,-1.002987609,-0.336730298,0.49611155,-1.328270058,0.34553019,0.064664228,-0.361144098,0.524957997,-0.97388216,1.4555958,1.223363128,-0.234562742,-1.5,1.009282545,0.119791783,1.38764996,0.37858101,0.286427942,0.354261322,0.124053306,0.27148659,1.5,0.919756877,1.337273315,0.973328185,-0.058871248,0.580836996,-0.754297997,-0.747614162,-0.156421536,1.5,0.181974377,-0.178750619,1.261863697,0.536930769,0.570726009,1.208426404,1.5,0.84389497,-0.374542525,-0.458239058,0.027583023,0.371410813,-0.581501218,0.49211929,0.689885845,0.365263521,-1.095996908,-0.203320812,0.624401567,1.145833345,1.5,-0.703074932,-0.174006906,-0.171078953,0.832063856,-0.989066678,-0.744456674,0.8551284,-1.067602823,0.744244463,1.46991416,-0.147778811,0.606741481,-1.5,0.28325034,-0.576547554,0.104339553,-0.20100835,-0.64684645,-1.056331072,-0.562719395,0.313731316,1.213182269,0.436740693,0.006361416,-0.320014258,0.689002026,1.090264356,1.22208581,0.961448535,-0.031610537,-0.115070653,0.913317749,1.5,0.518680723,0.680493915,-1.5,0.459822444,-1.127170641,1.311672061,-0.231340412,-0.748232075,-0.767109351,0.662513417,0.819731044,-0.838423279,0.007221634,-0.329232783,0.798758226,1.5,-0.36351463,-0.290457011,0.989181066,-0.493870256,-0.532362487,0.043859336,-0.986884329,-0.596115628,0.653784588,0.861639757,-0.508800275,-0.437494629,-0.072117626
NP_002195,-0.866738347,-0.500184136,-0.942825835,-1.037377296,0.207412754,-0.318950074,0.30147885,0.201971717,0.16751711,-1.363589166,-1.202525281,-0.532707462,-0.172847133,0.689815379,0.819629408,0.702281934,0.683364572,-0.197455084,-0.154197077,1.5,0.857557447,-1.5,0.405624983,1.199411606,1.10466344,0.031156684,1.290383635,0.44868782,0.236628972,0.230080227,-0.761010894,0.198570836,-0.411987062,0.070965704,-0.825568933,-0.840545603,0.9774153,-0.432483599,-0.650953961,-0.57426064,1.029682809,-0.913679377,0.667240052,-0.816937922,-1.5,-1.140184714,-1.5,-0.256669033,-1.169246591,-0.895750826,-0.899989678,-0.110414126,-0.221067371,-0.041721173,-0.352094144,0.434550389,0.16005,-1.087273992,-0.143263163,1.320008772,-1.409826179,-1.5,-1.040334994,-0.772484751,-1.5,-1.013667955,-0.301471118,-0.67466576,-0.964071039,0.731082901,1.5,0.849474226,-0.626887236,0.553707046,0.695400532,0.052236443,-0.979590406,0.13210629,0.26891226,0.693634576,-0.211100496,0.589551257,-1.454717267,-1.199890514,-1.162723069,0.335402643,1.5,-1.118381737,-0.419635163,-1.5,1.5,1.5,-0.715076822,-0.888828545,1.5,1.123187201,1.477343348,0.358481423,-0.461752939,0.012648259,0.257835214,1.427941169,0.623513852,-0.718406055,-0.047854729,0.196477751,-0.39985605,-0.866896798,0.58932799,1.5,0.647765842,1.5,-1.133623748,0.403071239,0.337178881,-1.161308296,-0.851930112,-0.473695115,-0.060479874,0.151012656,0.591149219,0.690943573,0.567603526,0.081179633,0.164089932,0.483002968,-0.216918185,1.208042741,-0.58790145,1.468867988,-0.54272661,-0.093997651,0.033178666,1.5,-0.94566186,-1.298963994,1.010705193,0.467959209,-0.070657242,0.25043578,1.5,-0.410961742,0.543961921,-0.542889586,0.609290397,0.066078902,-0.741314523,0.140636176,0.930274662,-0.793441141,0.237305559,-0.636662892,-0.751638259,0.829897796,0.19496549,-0.541181311,0.024143002,0.172963826,0.110245225,0.674916313,0.691756783,0.805824841,0.694557453,1.5,0.148550183,0.303404155,0.087672133,0.413035423,-1.296342389,-0.044768141,0.613139242,0.153925755,0.007883826,-0.435374483
NP_001034579,1.5,-0.499026949,-0.337368122,0.500795682,1.273819968,-0.560663404,0.408435971,0.195245645,-0.896478351,-1.457295543,1.174065621,-1.081339046,0.34116759,-0.748411002,0.386803277,0.384814365,1.101206972,0.862542553,1.377909507,0.676985787,-0.342932822,-1.5,-0.061130466,1.115011497,1.044189627,1.459224241,0.585897051,1.5,0.692625875,-0.619288328,-0.856060411,-0.050465382,-1.5,-0.146490904,-0.102872959,-0.742659866,0.182775597,0.212492636,-1.5,-0.088524566,-0.281765164,0.767638125,1.5,-0.450358657,-1.5,-0.58419571,-0.813092641,-1.5,-1.105984858,-0.182857046,-0.460731119,-0.064482415,-0.68965817,0.040945719,-0.16782448,0.989626286,1.328814304,0.469912029,-0.533924693,-1.273935931,-0.08853902,-1.5,-1.5,-0.053012469,-0.613968683,-0.459492976,-0.047284642,0.657149564,-0.306585619,0.650530442,-0.052849048,0.521400686,-0.102880805,0.621779328,0.963028706,0.22539271,-1.201936901,-0.268948975,0.268458029,0.317672576,-0.290135011,0.138765781,-1.5,-0.142256718,-1.324278834,-1.265648151,0.499855649,-0.91360454,1.319597571,-1.5,1.5,1.5,-1.5,1.360828576,0.723249833,-0.86271185,0.388941964,-0.4677841,-0.757908482,0.058006204,0.009512448,0.300302683,0.48287987,-1.019851097,1.0044634,-0.826135567,-0.506379503,0.204584593,-0.055163127,0.01374585,0.657999773,0.653405027,-1.094357255,0.991729894,0.940989796,-0.686931653,-1.009376083,0.270336246,-0.488888089,-0.721839887,-0.594074058,1.464914762,-0.813048198,0.784219635,-0.003151169,1.106647021,-0.806146177,0.203210793,1.153844779,0.623582801,0.521377326,0.055485673,-0.013861798,1.5,0.452965724,0.882317459,0.891215746,0.438996986,-0.619250435,0.067791709,1.357913795,0.303171693,1.262065753,-1.5,0.981104032,0.701374616,-0.312204369,-0.40799041,-1.5,0.563408832,-1.025861255,-0.047093275,-0.102879758,0.775359626,0.341183398,-0.417466459,-0.557009756,-0.188092294,-0.051637066,0.716089065,0.57536344,-0.023682279,-0.832634839,1.207440601,0.449632418,0.972802219,0.733517189,-0.224503756,0.079588838,-0.026502494,0.292013403,-0.302706616,-0.054719514,0.279923562
NP_006820,-0.060870984,-0.065701106,-0.950796138,-0.940863805,-0.326821291,1.5,-1.5,-0.94991738,-1.244289969,-1.001035273,-0.815262674,-1.396936736,-0.666278492,-0.258776344,1.5,0.775449713,1.5,1.163556786,1.424935895,1.5,0.444554821,-0.536867023,0.300324392,-0.108986016,0.286913254,0.115215653,-0.575314563,1.373363788,-0.097778492,0.437252562,-0.36978372,-0.650012734,-0.736370786,0.04541698,-0.461427545,1.355366321,1.5,-0.502229121,-0.89285094,-0.333934964,-0.554088109,-1.372325326,1.5,0.534298798,-0.646635537,-0.671624579,-1.5,-0.865983325,-1.5,-0.601822808,-1.5,0.316103929,-0.462374461,0.074863193,-0.613838435,-0.607706919,-1.5,0.107610218,-0.92589624,-0.303309439,-0.600823192,-1.5,-1.5,-1.5,0.115193572,0.108618296,-0.083707714,0.340931983,0.859461126,0.405482255,1.5,0.477565556,-0.804561795,-1.015935938,-0.391629363,1.5,0.727730277,0.093749122,-0.140844671,-0.195667966,-0.600685556,-0.86641935,-0.765690707,-1.5,-1.5,0.268117194,-1.115116692,-0.607513803,0.309988984,1.5,-0.871964713,1.5,-1.024673598,-1.362600429,0.950106523,0.309506062,0.168067106,0.708796757,1.155155323,0.672770606,0.456545429,1.41855356,0.345452616,-1.5,0.438077814,1.460119524,1.066343806,1.089117423,0.006278166,-1.196940324,1.053007928,1.446695494,0.641192544,1.047676188,1.252516012,0.207043895,-0.921423619,0.245621473,0.094147353,0.276593584,-0.378441362,-0.653544771,0.768089319,1.072664129,1.280793105,-0.148529493,-0.866485241,0.010818545,0.756069888,1.106082656,-0.649705427,-0.707827342,0.19995116,-0.086130123,0.597056564,0.55794417,0.943803562,0.495999896,0.732866372,0.355382178,0.558907017,0.783422127,-0.262035122,0.347214112,1.329570938,1.377603523,0.649523293,0.885858481,-0.595050981,-1.434416774,-0.74916007,-1.173024587,0.064431389,0.509970379,0.760912337,0.144846846,-0.639815781,0.189801133,-1.202680078,-0.598035852,-0.708405694,-1.391273845,0.569396426,1.493936961,1.301873835,0.496543254,0.666682733,-0.558901584,-0.362940655,-0.439172849,0.274393295,-0.548750306,0.043250879,0.951599997
NP_001611,-1.5,0.046998638,-1.494114845,-0.170524654,-1.189127033,1.036359706,0.831377038,-0.148505686,-0.185011425,-1.5,-0.99939413,-1.5,0.427320953,-0.418347517,-0.516720147,-0.070234612,1.114906244,1.183742432,0.614565319,1.082589511,1.226231614,-1.5,0.447739905,0.764647413,1.5,0.425617144,0.037115941,0.890391493,-0.341977637,0.788495065,0.311598179,0.966411774,-1.481187597,0.939656705,0.640335974,1.5,1.5,-1.5,-1.5,-0.677791103,0.417621756,-0.953359376,1.078088557,0.068298847,-0.435614182,-0.702491978,-0.667130764,-0.14565639,-1.146811629,-0.175270335,-0.71698223,-1.227008859,0.953027702,-0.218424672,-1.256247159,-0.03756208,-0.762951888,-0.419285382,-1.5,-0.832721895,0.551205206,-1.5,-1.5,-1.5,-0.83474515,-1.433647573,0.268878592,-0.182064752,-1.5,0.483342577,-0.822844116,-0.629076759,-0.895093346,-0.67165299,-0.693949688,1.5,0.038548576,-0.536846354,0.127109763,-0.086665741,-1.5,-1.5,0.507331336,-0.760064726,-1.5,-0.526066384,-1.094008353,-0.959545303,1.5,0.612290054,1.5,1.5,0.865383815,0.206265595,0.173437257,-0.671662477,-0.001505255,0.671300636,0.795128333,0.699908659,0.531137807,0.90723589,0.699736833,0.442447368,0.145779003,0.526330556,-0.323644665,0.324297124,1.493879779,-1.192889419,1.113267641,1.191490738,-0.155822054,0.470510771,0.965042988,-0.345318813,-0.894702064,-0.099680623,-0.399082266,-0.795240151,-0.274765808,0.314167633,1.5,1.037045572,0.707433464,-0.176101435,0.708651812,0.282839065,-0.134204787,1.065698115,0.335559833,0.919461363,0.357118088,0.224562037,-0.583720051,1.5,0.271079757,0.186914932,0.139125946,-0.5443962,0.637699479,0.658749738,0.490563775,-0.276664987,-0.691417355,0.474246195,0.960430475,-0.023028225,0.557805202,-0.275421427,-0.27528697,-0.345634144,-0.330267678,1.124745078,0.981286343,1.441133188,0.838602577,0.397099991,-0.461859941,0.636130314,0.14909358,0.304221329,0.813680421,0.07181122,-0.419957177,0.642645166,0.790883939,-0.294294166,0.629374056,-0.207496249,0.730135119,0.018058588,0.560229244,0.352012138
NP_003266,-0.891413792,-1.5,-0.319237187,0.408220628,-1.320849776,-0.731475993,0.851868388,-1.285145282,-0.745537083,0.046406795,-0.951502662,-1.5,0.354980657,-0.186953223,-0.029879471,-1.47509602,0.380380318,-0.29590899,-1.131561336,1.43982654,0.54899387,-0.812065637,-0.293282224,-0.513989538,0.795708087,1.157869944,-0.064528246,1.356047235,-0.543639263,-0.300269491,0.106210998,0.966466638,0.415985555,0.78500061,1.292997631,0.795345641,-0.605190084,0.203181776,-0.927395173,-1.127710739,-0.436167734,-1.5,0.215541815,-0.17908809,-1.5,0.609305504,-0.529657242,-0.34259104,-0.06618679,1.436122853,-0.188345461,-1.241771473,0.548241544,0.116648766,-0.544679091,0.229516489,0.643249962,-0.164504848,-1.414269206,-0.366113193,-0.401484788,-0.444845184,-1.5,-1.066566729,1.384294146,-0.090588266,-1.311701266,1.026664892,-0.700509661,-0.035877285,-1.5,0.473330202,-1.195931232,1.101461846,0.783356744,-0.807384183,-1.5,0.273637154,-0.445285208,-0.448524373,-0.614774518,-0.221040826,-1.5,0.174334968,0.287514902,-0.049197673,1.5,-0.591762986,1.5,0.388973772,-1.463417962,1.000927529,1.454111181,1.5,1.042174452,0.554584229,1.5,1.5,0.151650455,0.744444915,-1.212170133,-0.813346905,0.516948439,0.302110727,1.5,1.107745837,0.568721413,0.06151498,-1.308217517,0.345819661,0.666883172,1.230974702,0.599800034,0.626328595,1.328126944,0.551770383,-0.964110827,-0.536536233,0.114846385,1.397486324,-0.718601339,1.5,0.915717951,0.851589534,-0.363268479,-0.090032564,-0.100814247,1.156848888,1.127891685,0.785270073,0.586930134,-1.148808039,0.565474443,1.462814676,-1.104256226,-0.148708652,-1.181032691,0.824162654,0.004843428,0.077656331,-0.816686774,-0.027941507,-0.09331978,-0.563360785,-0.487144601,-0.180528477,0.33339321,-0.871968429,1.330141413,-1.386243813,1.106018638,-1.427100329,-0.001190886,-0.604273604,-1.107997456,0.25162466,-0.247450903,0.810248456,-0.842875663,-1.5,0.030196644,0.08520553,-0.577084193,1.5,-0.540851456,-0.238408857,-0.270745014,1.112849625,0.135430511,1.249535395,0.024679104,-0.190738841,0.255382303,-0.450458563
